mode,epoch,train_loss,test_loss,test_acc,lr,epoch_sec,elapsed_sec,trainable_params,total_params
scratch_all,32,0.03933175647398457,0.03879457611765247,75.0,0.001,1.8154164520092309,58.813441070960835,5508,5508
scratch_all,33,0.03790822607697919,0.03987455203969148,75.0,0.001,1.8152697250479832,60.628732802928425,5508,5508
scratch_all,34,0.039727319905068725,0.03547003707353724,75.0,0.001,1.8302953479578719,62.45905038702767,5508,5508
scratch_all,35,0.0363765693618916,0.04111344560806174,100.0,0.001,1.8431067960336804,64.30217940197326,5508,5508
scratch_all,36,0.03716304322006181,0.0350352240857319,100.0,0.001,1.8306805930333212,66.13288242497947,5508,5508
scratch_all,37,0.03168175450991839,0.031509549138718285,100.0,0.001,1.815133581054397,67.9480352869723,5508,5508
scratch_all,38,0.03158424707362428,0.030300227030238602,100.0,0.001,1.8433238100260496,69.7913782899268,5508,5508
scratch_all,39,0.025228647224139422,0.03502326642774278,100.0,0.001,1.828821437084116,71.62022027501371,5508,5508
scratch_all,40,0.024783612869214267,0.026301436533685774,100.0,0.001,1.8280637710122392,73.44830643595196,5508,5508
scratch_all,41,0.0193201401270926,0.016500722613272956,100.0,0.001,1.8295109260361642,75.27783898392227,5508,5508
scratch_all,42,0.015081296092830598,0.015204546383756679,100.0,0.001,1.8302137430291623,77.1080749919638,5508,5508
scratch_all,43,0.013642436941154301,0.013463369461533148,100.0,0.001,1.8193076530005783,78.92740387900267,5508,5508
scratch_all,44,0.011546971945790574,0.013667957184225088,100.0,0.001,1.8045546360081062,80.73198072100058,5508,5508
scratch_all,45,0.008989765963633545,0.008146438896801556,100.0,0.001,1.8522800509817898,82.58427984302398,5508,5508
scratch_all,46,0.005827783825225197,0.004841713006499049,100.0,0.001,1.8321402510628104,84.41643897700123,5508,5508
scratch_all,47,0.004187727674434427,0.005378110761739663,100.0,0.001,1.8137882350711152,86.23024566692766,5508,5508
scratch_all,48,0.003981888745329343,0.003419983689127548,100.0,0.001,1.830255776992999,88.06052110495511,5508,5508
scratch_all,49,0.0027351966127753258,0.0021709113912038447,100.0,0.001,1.853145106928423,89.91368648491334,5508,5508
scratch_all,50,0.0022940681446925737,0.0030968593046054593,100.0,0.001,1.8294262400595471,91.74313504702877,5508,5508
scratch_all,51,0.0017490307182015385,0.0019593400711528375,100.0,0.001,1.8367824628949165,93.57993937795982,5508,5508
scratch_all,52,0.0013839664370607352,0.001500795795209342,100.0,0.001,1.8395632839528844,95.4195251489291,5508,5508
scratch_all,53,0.0015759975358378142,0.0009829200719195796,100.0,0.001,1.8161541799781844,97.23570189496968,5508,5508
scratch_all,54,0.0009346746428491315,0.0010155733648389287,100.0,0.001,1.8160283819306642,99.05174924095627,5508,5508
scratch_all,55,0.000923406360016088,0.0016492169711455062,100.0,0.001,1.8187106549739838,100.8704783609137,5508,5508
scratch_all,56,0.0010107967173098586,0.0008333138733860324,100.0,0.001,1.8305406339932233,102.7010402699234,5508,5508
scratch_all,57,0.0007689794110774528,0.0006067741547894911,100.0,0.001,1.8284451510990039,104.52950786694419,5508,5508
scratch_all,58,0.0008304214607051108,0.0010155281424886198,100.0,0.001,1.8322568110888824,106.36178653291427,5508,5508
scratch_all,59,0.0006275055311562028,0.0005663295801241475,100.0,0.001,1.8185835499316454,108.18039164901711,5508,5508
scratch_all,60,0.0006363759439409478,0.0012154439305049891,100.0,0.001,1.8462046419735998,110.02661778999027,5508,5508
scratch_all,61,0.0011497845480334945,0.001043132591689755,100.0,0.001,1.9441173820523545,111.9707568839658,5508,5508
scratch_all,62,0.0007489647960028378,0.0005973589666155021,100.0,0.001,1.8239079429768026,113.79469069791958,5508,5508
scratch_all,63,0.0005949930882707122,0.0007323131826524332,100.0,0.001,1.830532561056316,115.6252457749797,5508,5508
scratch_all,64,0.0006248418521863641,0.0007712086462561274,100.0,0.001,1.8279556729830801,117.45322461391333,5508,5508
scratch_all,65,0.0006385066762959468,0.0006585788618167498,100.0,0.001,1.8226168609689921,119.2758625409333,5508,5508
scratch_all,66,0.0005450075896078488,0.00044098533237502124,100.0,0.001,1.809423133963719,121.08530603896361,5508,5508
scratch_all,67,0.00038881987256900175,0.0004567471459040462,100.0,0.001,1.8100980849703774,122.8954261499457,5508,5508
scratch_all,68,0.00039388953291563666,0.0002507710754571235,100.0,0.001,1.801834836951457,124.69728312292136,5508,5508
scratch_all,69,0.0005141173605807126,0.0007383929373645515,100.0,0.001,1.8493322770809755,126.54663695092313,5508,5508
scratch_all,70,0.0006557064971275395,0.00025092860198583367,100.0,0.001,1.8397498939884827,128.3864095089957,5508,5508
scratch_all,71,0.0003512017933644529,0.00041578476867698555,100.0,0.001,1.8725776460487396,130.25901403697208,5508,5508
scratch_all,72,0.00030992483016234473,0.00017642734479750288,100.0,0.001,1.818678627954796,132.07771343295462,5508,5508
scratch_all,73,0.000382786532099999,0.00012987776381123695,100.0,0.001,1.8286606449401006,133.90639735700097,5508,5508
scratch_all,74,0.0003720672830240801,0.0004142752256370841,100.0,0.001,1.8513566079782322,135.7577760029817,5508,5508
scratch_all,75,0.0003314109590064618,0.0003412421834241286,100.0,0.001,1.8207632940029725,137.57856178400107,5508,5508
scratch_all,76,0.000337482490522234,0.00024682976129497547,100.0,0.001,1.8233114150352776,139.40189497591928,5508,5508
scratch_all,77,0.00020400890934979543,0.0001970060702092269,100.0,0.001,1.8306995290331542,141.2326173830079,5508,5508
scratch_all,78,0.0001908870096940518,0.0001272121512272406,100.0,0.001,1.8278371120104566,143.06047677795868,5508,5508
scratch_all,79,0.000253093628998613,0.00015242142453075758,100.0,0.001,1.826589597039856,144.88708842697088,5508,5508
scratch_all,80,0.00021689772802346852,0.00010362496135485344,100.0,0.001,1.850657269009389,146.73776619997807,5508,5508
scratch_all,81,0.00016384201126129483,0.00020365684156331554,100.0,0.001,1.8468257050262764,148.58461324695963,5508,5508
scratch_all,82,0.0001708822678665456,0.00023307778985781624,100.0,0.001,1.929493058938533,150.51412833901122,5508,5508
scratch_all,83,0.0003454489628893498,0.0002447801231824087,100.0,0.001,1.8183634059969336,152.33251361292787,5508,5508
scratch_all,84,0.00020324805518612266,0.00012899794401732834,100.0,0.001,1.8194232870591804,154.15195786894765,5508,5508
scratch_all,85,0.0001324862168985419,7.123085528348838e-05,100.0,0.001,1.8472690479829907,155.99924862291664,5508,5508
scratch_all,86,0.00012315804042373202,7.169748791113761e-05,100.0,0.001,1.8371265380410478,157.8363964590244,5508,5508
scratch_all,87,0.00010065451965601824,0.00019393526793010096,100.0,0.001,1.8142536710947752,159.65067369292956,5508,5508
scratch_all,88,0.00021278925282786076,0.00012491326901908906,100.0,0.001,1.8184652850031853,161.46916322992183,5508,5508
scratch_all,89,0.00011290219822512881,8.286348497676954e-05,100.0,0.001,1.8210958449635655,163.29027973196935,5508,5508
scratch_all,90,0.00014233317460821127,8.90674690481319e-05,100.0,0.001,1.8186068489449099,165.1089052609168,5508,5508
scratch_all,91,0.00011095146157913405,0.00017544435073091336,100.0,0.001,1.8319207079475746,166.94084686599672,5508,5508
scratch_all,92,8.675363721977192e-05,4.9313409917317585e-05,100.0,0.001,1.8169008049881086,168.75776999793015,5508,5508
scratch_all,93,7.83021237111825e-05,9.858421533692763e-05,100.0,0.001,1.8109475240344182,170.56873775401618,5508,5508
scratch_all,94,9.247791695088381e-05,5.714640644782776e-05,100.0,0.001,1.8514366570161656,172.42019563098438,5508,5508
scratch_all,95,9.92060081443924e-05,6.589365789011481e-05,100.0,0.001,1.819052295992151,174.2392698759213,5508,5508
scratch_all,96,0.00010060049794446968,6.022333053579132e-05,100.0,0.001,1.8252240689471364,176.0645161109278,5508,5508
scratch_all,97,8.938464577568084e-05,4.822886111810476e-05,100.0,0.001,1.8247012060601264,177.8892380639445,5508,5508
scratch_all,98,8.22019148927211e-05,8.49197033829796e-05,100.0,0.001,1.8361783679574728,179.7254349780269,5508,5508
scratch_all,99,0.00011169341917138809,8.657653748400662e-05,100.0,0.001,1.8207598000299186,181.54621534398757,5508,5508
scratch_all,100,9.820594095799606e-05,7.425239698477526e-05,100.0,0.001,1.8150241080438718,183.36126070900355,5508,5508
scratch_all,101,8.565470545818243e-05,5.742704971112289e-05,100.0,0.001,1.812752160942182,185.174035416916,5508,5508
scratch_all,102,6.98133977721227e-05,4.8088707757187876e-05,100.0,0.001,1.8241383739514276,186.99819484597538,5508,5508
scratch_all,103,6.567739717411314e-05,4.850851513538146e-05,100.0,0.001,1.8189716660417616,188.81718907202594,5508,5508
scratch_all,104,7.406366989926028e-05,4.9029942815081995e-05,100.0,0.001,1.8119398629060015,190.62914997001644,5508,5508
scratch_all,105,9.00411318980332e-05,5.538918794911751e-05,100.0,0.001,1.8167745260288939,192.4459463399835,5508,5508
scratch_all,106,0.00016959230629254307,0.00023276263385696438,100.0,0.001,1.8243943259585649,194.27035941102076,5508,5508
scratch_all,107,0.0001423541543772444,0.000275679267247142,100.0,0.001,1.8452996669802815,196.1156770249363,5508,5508
scratch_all,108,0.00015943860444167512,8.063052888473976e-05,100.0,0.001,1.848202798049897,197.96389873698354,5508,5508
scratch_all,109,7.576520624752447e-05,5.2654814368224834e-05,100.0,0.001,1.846266170963645,199.81018705596216,5508,5508
scratch_all,110,6.562417411259958e-05,4.2256442455368415e-05,100.0,0.001,1.8215480820508674,201.63175764493644,5508,5508
scratch_all,111,4.7454181128614437e-05,2.6126455011876715e-05,100.0,0.001,1.8135653920471668,203.4453450490255,5508,5508
scratch_all,112,4.659068042656145e-05,3.1869086377867006e-05,100.0,0.001,1.8220274730119854,205.26739534398075,5508,5508
scratch_all,113,4.662041254732685e-05,4.350442532086163e-05,100.0,0.001,1.817541997996159,207.0849588009296,5508,5508
scratch_all,114,5.913089421483164e-05,3.954135357986388e-05,100.0,0.001,1.8310359970200807,208.9160152419936,5508,5508
scratch_all,115,5.584444693340629e-05,3.364864829080716e-05,100.0,0.001,1.827126146061346,210.7431597149698,5508,5508
scratch_all,116,4.463154067479991e-05,3.196312774633725e-05,100.0,0.001,1.8493633479811251,212.5925440560095,5508,5508
scratch_all,117,3.69414854048955e-05,2.0887059456242696e-05,100.0,0.001,1.8251604438992217,214.41772595699877,5508,5508
scratch_all,118,5.351159188649035e-05,4.01110102217217e-05,100.0,0.001,1.8300257789669558,216.2477726789657,5508,5508
scratch_all,119,0.00023123295420646173,0.00019590829731441772,100.0,0.001,1.842948749079369,218.09074311202858,5508,5508
scratch_all,120,8.085459114681726e-05,3.839681215822566e-05,100.0,0.001,1.816243143985048,219.90700831194408,5508,5508
sec2_pretrained_freeze_wrec,1,0.1489976611919701,0.09056271915324032,25.0,0.001,1.8005458830157295,1.8005467070033774,1412,5508
sec2_pretrained_freeze_wrec,2,0.09205623995512724,0.08755440797540359,25.0,0.001,1.7787850640015677,3.5793543660547584,1412,5508
sec2_pretrained_freeze_wrec,3,0.09106156160123646,0.08497720898594707,25.0,0.001,1.7769999869633466,5.356373082962818,1412,5508
sec2_pretrained_freeze_wrec,4,0.08827815251424909,0.08354638871969655,48.2421875,0.001,1.7875343390041962,7.143927483004518,1412,5508
sec2_pretrained_freeze_wrec,5,0.086014503845945,0.08099020051304251,60.5224609375,0.001,1.7938995300792158,8.937848064000718,1412,5508
sec2_pretrained_freeze_wrec,6,0.0817581214942038,0.07803892632364295,50.0,0.001,1.7710101229604334,10.7088813589653,1412,5508
sec2_pretrained_freeze_wrec,7,0.07584087876603007,0.07532772287959233,50.0,0.001,1.774958371068351,12.483862000983208,1412,5508
sec2_pretrained_freeze_wrec,8,0.07300832075998187,0.07534557252074592,50.0,0.001,1.7696078480221331,14.253491432056762,1412,5508
sec2_pretrained_freeze_wrec,9,0.0714360608253628,0.07279211044078693,50.1220703125,0.001,1.7702521459432319,16.023765483056195,1412,5508
sec2_pretrained_freeze_wrec,10,0.07060287729837,0.07378818668075837,50.0,0.001,1.7689746910473332,17.792760842014104,1412,5508
sec2_pretrained_freeze_wrec,11,0.07012947043403983,0.07463907269993797,57.6904296875,0.001,1.8165408070199192,19.609319337061606,1412,5508
sec2_pretrained_freeze_wrec,12,0.07018320821225643,0.07137352012796327,50.0,0.001,1.7806336790090427,21.389972768956795,1412,5508
sec2_pretrained_freeze_wrec,13,0.06908288365229964,0.07272632763488218,75.0,0.001,1.7950930809602141,23.18508743098937,1412,5508
sec2_pretrained_freeze_wrec,14,0.06800493225455284,0.07214466389268637,99.0966796875,0.001,1.7731363360071555,24.958245901972987,1412,5508
sec2_pretrained_freeze_wrec,15,0.06611856119707227,0.06884638327755965,100.0,0.001,1.7715956770116463,26.72986330499407,1412,5508
sec2_pretrained_freeze_wrec,16,0.06461965409107506,0.06556793356139679,99.9755859375,0.001,1.7940854839980602,28.523971435031854,1412,5508
sec2_pretrained_freeze_wrec,17,0.06268359010573477,0.06623513995145913,100.0,0.001,1.7729562210151926,30.29694529401604,1412,5508
sec2_pretrained_freeze_wrec,18,0.060421186964958906,0.06281137561018113,100.0,0.001,1.7684068629750982,32.065373111050576,1412,5508
sec2_pretrained_freeze_wrec,19,0.05625558260362595,0.0605292750406079,100.0,0.001,1.8049040640471503,33.87029667699244,1412,5508
sec2_pretrained_freeze_wrec,20,0.05361081729643047,0.055940251870197244,100.0,0.001,1.78316280990839,35.653480428038165,1412,5508
sec2_pretrained_freeze_wrec,21,0.05283721489831805,0.05418750584067311,100.0,0.001,1.771502970950678,37.42500496504363,1412,5508
sec2_pretrained_freeze_wrec,22,0.05074373504612595,0.053833443962503225,100.0,0.001,1.7964845970273018,39.22151163802482,1412,5508
sec2_pretrained_freeze_wrec,23,0.049942120793275535,0.051384041988058016,100.0,0.001,1.7789350990206003,41.00046862999443,1412,5508
sec2_pretrained_freeze_wrec,24,0.04762480175122619,0.04903638425457757,100.0,0.001,1.786773765925318,42.78726412006654,1412,5508
sec2_pretrained_freeze_wrec,25,0.04688124603126198,0.04710936389164999,100.0,0.001,1.7750962730497122,44.56237995997071,1412,5508
sec2_pretrained_freeze_wrec,26,0.04456914949696511,0.045034029564703815,100.0,0.001,1.7688277129782364,46.33122508204542,1412,5508
sec2_pretrained_freeze_wrec,27,0.04394839971791953,0.04535806599596981,100.0,0.001,1.7742441640002653,48.10549106297549,1412,5508
sec2_pretrained_freeze_wrec,28,0.04496957745868713,0.04416014492016984,100.0,0.001,1.7970454531023279,49.9025582249742,1412,5508
sec2_pretrained_freeze_wrec,29,0.04291500465478748,0.044807871934608556,100.0,0.001,1.773414034047164,51.67599464498926,1412,5508
sec2_pretrained_freeze_wrec,30,0.04190078598912805,0.041995097693870775,100.0,0.001,1.768547993968241,53.44456471095327,1412,5508
sec2_pretrained_freeze_wrec,31,0.04044254880864173,0.04120063743175706,100.0,0.001,1.8018192820018157,55.246404994046316,1412,5508
sec2_pretrained_freeze_wrec,32,0.04001228458946571,0.041948003439756576,100.0,0.001,1.7833703069481999,57.02979607402813,1412,5508
sec2_pretrained_freeze_wrec,33,0.038590619806200266,0.04014825168997049,100.0,0.001,1.7831893439870328,58.81300621898845,1412,5508
sec2_pretrained_freeze_wrec,34,0.0379707315005362,0.03921314103354234,100.0,0.001,1.7755189270246774,60.58854656200856,1412,5508
sec2_pretrained_freeze_wrec,35,0.037495296623092145,0.03781816509581404,100.0,0.001,1.7743675960227847,62.36293503595516,1412,5508
sec2_pretrained_freeze_wrec,36,0.036208522447850555,0.03749578266433673,100.0,0.001,1.7707521879347041,64.13371012697462,1412,5508
sec2_pretrained_freeze_wrec,37,0.036551272904034704,0.04370676853432087,73.974609375,0.001,1.7758926389506087,65.90962517797016,1412,5508
sec2_pretrained_freeze_wrec,38,0.03674921375932172,0.03633979491860373,100.0,0.001,1.7812011200003326,67.69084892806131,1412,5508
sec2_pretrained_freeze_wrec,39,0.03473402629606426,0.03571939819812542,100.0,0.001,1.7820886379340664,69.47296061797533,1412,5508
sec2_pretrained_freeze_wrec,40,0.03486330749001354,0.034947539410495665,100.0,0.001,1.7811895530903712,71.25416938296985,1412,5508
sec2_pretrained_freeze_wrec,41,0.03339894308010116,0.035489236332068685,100.0,0.001,1.771472405991517,73.02566322195344,1412,5508
sec2_pretrained_freeze_wrec,42,0.032498968415893614,0.03409294135053642,100.0,0.001,1.7700431159464642,74.79572793003172,1412,5508
sec2_pretrained_freeze_wrec,43,0.03260119742481038,0.03302570507366909,100.0,0.001,1.7978890790836886,76.59363874897826,1412,5508
sec2_pretrained_freeze_wrec,44,0.032667855673935264,0.0333558820275357,100.0,0.001,1.7639397940365598,78.35760094795842,1412,5508
sec2_pretrained_freeze_wrec,45,0.031606619944795966,0.03224195844086353,100.0,0.001,1.828054920071736,80.18567752104718,1412,5508
sec2_pretrained_freeze_wrec,46,0.030063373444136232,0.03241100158629706,100.0,0.001,1.7800460070138797,81.96574325498659,1412,5508
sec2_pretrained_freeze_wrec,47,0.03075780294602737,0.03950900488780462,75.0,0.001,1.7683782629901543,83.73414191405755,1412,5508
sec2_pretrained_freeze_wrec,48,0.03062661417061463,0.03151025317492895,100.0,0.001,1.7696726709837094,85.50383557402529,1412,5508
sec2_pretrained_freeze_wrec,49,0.028713047096971422,0.03055110569403041,100.0,0.001,1.7999388239113614,87.30379978695419,1412,5508
sec2_pretrained_freeze_wrec,50,0.029098048573359847,0.03197897525751614,100.0,0.001,1.7797154410509393,89.08353747602087,1412,5508
sec2_pretrained_freeze_wrec,51,0.029292208375409245,0.03028378534509102,100.0,0.001,1.7817852289881557,90.86534428305458,1412,5508
sec2_pretrained_freeze_wrec,52,0.028103843505959958,0.029680512838240247,100.0,0.001,1.770967784919776,92.63633477303665,1412,5508
sec2_pretrained_freeze_wrec,53,0.026521607767790556,0.027938062798057217,100.0,0.001,1.7664608000777662,94.40281299198978,1412,5508
sec2_pretrained_freeze_wrec,54,0.025156889052595943,0.029770801847917028,100.0,0.001,1.7607471640221775,96.16357858502306,1412,5508
sec2_pretrained_freeze_wrec,55,0.02855981618631631,0.03062168580800062,100.0,0.001,1.7675244939746335,97.9311228269944,1412,5508
sec2_pretrained_freeze_wrec,56,0.025262098875828087,0.02679347852972569,100.0,0.001,1.7704382600495592,99.70158324798103,1412,5508
sec2_pretrained_freeze_wrec,57,0.023410017951391637,0.02586565814272035,100.0,0.001,1.8032908109016716,101.50489627895877,1412,5508
sec2_pretrained_freeze_wrec,58,0.022685242525767535,0.025375958775839536,100.0,0.001,1.7785118620377034,103.28343013103586,1412,5508
sec2_pretrained_freeze_wrec,59,0.022090787475463003,0.02560095220906078,100.0,0.001,1.7797179990448058,105.06317065295298,1412,5508
sec2_pretrained_freeze_wrec,60,0.02107999418512918,0.026541409199126065,100.0,0.001,1.784009084920399,106.84720092196949,1412,5508
sec2_pretrained_freeze_wrec,61,0.022759587387554348,0.029615749244840117,100.0,0.001,1.7822604860411957,108.62948188895825,1412,5508
sec2_pretrained_freeze_wrec,62,0.02080547224613838,0.021290321950800717,100.0,0.001,1.7784705229569227,110.40797184105031,1412,5508
sec2_pretrained_freeze_wrec,63,0.019678785873111337,0.022157630948640872,100.0,0.001,1.772349696024321,112.18034253001679,1412,5508
sec2_pretrained_freeze_wrec,64,0.019173534557921812,0.023529528320068493,100.0,0.001,1.7685496379854158,113.94891333696432,1412,5508
sec2_pretrained_freeze_wrec,65,0.018432973040034994,0.02099403003740008,100.0,0.001,1.7746721729636192,115.72360781999305,1412,5508
sec2_pretrained_freeze_wrec,66,0.01788480131654069,0.019311418880533893,100.0,0.001,1.7852236699545756,117.50885350699537,1412,5508
sec2_pretrained_freeze_wrec,67,0.017269033327465877,0.019478158374113264,100.0,0.001,1.7749974279431626,119.28387388202827,1412,5508
sec2_pretrained_freeze_wrec,68,0.01680454215966165,0.021079184582049493,100.0,0.001,1.792207872029394,121.07610042905435,1412,5508
sec2_pretrained_freeze_wrec,69,0.015556145663140342,0.017731569252646295,100.0,0.001,1.7731566090369597,122.84927895106375,1412,5508
sec2_pretrained_freeze_wrec,70,0.015225585259031504,0.017738090056809597,100.0,0.001,1.7701407939894125,124.61944103997666,1412,5508
sec2_pretrained_freeze_wrec,71,0.01429676151019521,0.016041183182096574,100.0,0.001,1.7723445150768384,126.39180785196368,1412,5508
sec2_pretrained_freeze_wrec,72,0.013858534453902394,0.01841981639881851,100.0,0.001,1.7677444779546931,128.15957429399714,1412,5508
sec2_pretrained_freeze_wrec,73,0.013105784251820296,0.014492587401036872,100.0,0.001,1.7703346309717745,129.9299302890431,1412,5508
sec2_pretrained_freeze_wrec,74,0.011932429217267781,0.01361840031313477,100.0,0.001,1.7923115839948878,131.7222632310586,1412,5508
sec2_pretrained_freeze_wrec,75,0.011012500239303336,0.013506361887266394,100.0,0.001,1.7726494730450213,133.4949332929682,1412,5508
sec2_pretrained_freeze_wrec,76,0.011257279460551217,0.012762045258568833,100.0,0.001,1.7721941239433363,135.26714592403732,1412,5508
sec2_pretrained_freeze_wrec,77,0.010040573019068688,0.01289947723125806,100.0,0.001,1.771471982006915,137.0386404240271,1412,5508
sec2_pretrained_freeze_wrec,78,0.010464552717166953,0.013351187786611263,100.0,0.001,1.7791414839448407,138.81780446204357,1412,5508
sec2_pretrained_freeze_wrec,79,0.010870234764297493,0.014549078783602454,100.0,0.001,1.7903342499630526,140.6081599900499,1412,5508
sec2_pretrained_freeze_wrec,80,0.009294342729845084,0.010213129960902734,100.0,0.001,1.8091644239611924,142.4173462369945,1412,5508
sec2_pretrained_freeze_wrec,81,0.0078711595851928,0.014048817505681654,100.0,0.001,1.7739413989474997,144.19130917603616,1412,5508
sec2_pretrained_freeze_wrec,82,0.00788277892570477,0.009127268927841214,100.0,0.001,1.7667433599708602,145.95807488798164,1412,5508
sec2_pretrained_freeze_wrec,83,0.007088251484674402,0.0077681709444732405,100.0,0.001,1.7660009410465136,147.72409704502206,1412,5508
sec2_pretrained_freeze_wrec,84,0.0069694868579972535,0.007672675918001914,100.0,0.001,1.770843990962021,149.49496147001628,1412,5508
sec2_pretrained_freeze_wrec,85,0.0067609031684696674,0.008360544703464257,100.0,0.001,1.7792095289332792,151.2741914190119,1412,5508
sec2_pretrained_freeze_wrec,86,0.006550189966219477,0.007711813485002494,100.0,0.001,1.7751984340138733,153.04941300302744,1412,5508
sec2_pretrained_freeze_wrec,87,0.006529797523398884,0.006891091630677693,100.0,0.001,1.7733001370215788,154.82273539202288,1412,5508
sec2_pretrained_freeze_wrec,88,0.006369113878463395,0.007378618900474976,100.0,0.001,1.7712052119895816,156.5939614920644,1412,5508
sec2_pretrained_freeze_wrec,89,0.005720419547287747,0.006435685754695442,100.0,0.001,1.773279901011847,158.3672609879868,1412,5508
sec2_pretrained_freeze_wrec,90,0.005391907339799218,0.005142879927007016,100.0,0.001,1.7760480160359293,160.1433298260672,1412,5508
sec2_pretrained_freeze_wrec,91,0.004922513529891148,0.005938550121754815,100.0,0.001,1.8089402610203251,161.95229233405553,1412,5508
sec2_pretrained_freeze_wrec,92,0.004579908003506716,0.004532247968199954,100.0,0.001,1.794001342030242,163.7463167080423,1412,5508
sec2_pretrained_freeze_wrec,93,0.005219505073910113,0.007458107218553778,100.0,0.001,1.7734045090619475,165.5197431279812,1412,5508
sec2_pretrained_freeze_wrec,94,0.004958269229973666,0.004490008448556182,100.0,0.001,1.7804857029113919,167.3002511629602,1412,5508
sec2_pretrained_freeze_wrec,95,0.003937948284146842,0.004032114271467435,100.0,0.001,1.7733571979915723,169.07363135297783,1412,5508
sec2_pretrained_freeze_wrec,96,0.004545379488263279,0.004830699314879894,100.0,0.001,1.7727080619661137,170.84635710797738,1412,5508
sec2_pretrained_freeze_wrec,97,0.0034016774588963017,0.0057818057230178965,100.0,0.001,1.7971704549854621,172.64354926603846,1412,5508
sec2_pretrained_freeze_wrec,98,0.0036197164226905443,0.0038149396059452556,100.0,0.001,1.7759278999874368,174.41949824802577,1412,5508
sec2_pretrained_freeze_wrec,99,0.0036791915190406144,0.003820026875473559,100.0,0.001,1.773523268988356,176.19304329401348,1412,5508
sec2_pretrained_freeze_wrec,100,0.0034945322331623174,0.0031350664348792634,100.0,0.001,1.7743850540136918,177.96744986297563,1412,5508
